UR_USER_NAME|UR_USER_SURNAME|UR_USER_LOGIN|UR_USER_PASSWORD|UR_USER_PASSWORD_CHANGED|UR_USER_STATUS|UR_USER_EMAIL|UR_ROLE_CUSTOM_CODE|UR_USER_PASSWORD_ENCRYPT
DIEGA|ALLESSI |60001723|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
DEMETRIO|BENITO|60001724|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ROSA|DEL CAMPO|60001725|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ANGELES|ZACARIAS|60001726|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GUILLERMINA|MONALDO|60001727|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FRIDERICO|MANUEL|60001728|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FLORENCIA|LUONI|60001729|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CHARA|PAGNOTTO|60001730|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
SANTANA|CARANGI|60001731|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LICO|VOLPE|60001732|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
YNOCENTE|BENEVENTI|60001733|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
SILVIANO|MANNA|60001734|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ROSA|MENDOZA|60001735|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ARCHIBALD|FOLLIERO|60001736|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FARRUCO|CICCONE|60001737|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MAHOGANY|PISANI|60001738|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
OLIVERIO|BENEVENTI|60001739|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ANGELINA|AMATO|60001740|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FLOR|NAJARRO|60001741|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ALARICIA|LETTIERE|60001742|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CORNELIO|SANTOS|60001743|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LITICIA|ABILA|60001744|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
REINALDOS|GUERRA|60001745|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TAURINO|DE PINTO|60001746|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PRIMAROSA|MANNA|60001747|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
OLALLA|ROMERO|60001748|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FELISA|SANTANA|60001749|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
RAS|ALLENDE|60001750|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
COLETTA|ENDRIZZI|60001751|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ISADORO|SALVO|60001752|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
SALVADORA|ONIO|60001753|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LEANDRO|DEL CAMPO|60001754|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JAIME|CAFARO|60001755|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LAURENTENA|FERRARO|60001756|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
YAGUE|MONALDO|60001757|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TOLI|AMOR|60001758|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
IGNATIO|GARCIA|60001759|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MAXIMO|DAVIDE|60001760|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
NICANDRO|INSIGNE|60001761|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TERENCIO|GRANADA|60001762|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
HUMBALDO|CONSOLI|60001763|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LUCIO|LAGO|60001764|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
QUINTANA|ALLESSIE|60001765|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LIBORIO|IADANZA|60001766|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LUCIANA|SICILIANO|60001767|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JADE|DELGADO|60001768|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
YAGO|BUCCIO|60001769|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ROSALIND|LEO|60001770|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
NEVADA|ALBANO|60001771|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GILBERTO|DE LA PENA|60001772|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GASPAR|PINTO|60001773|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PAQUITA|ALFONSO|60001774|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GUTIERRE|CHE|60001775|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
RICARDO|PACCIORETTI|60001776|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
SERGEO|FELIX|60001777|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JUNÍPERO|BERNARDO|60001778|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CLAVIO|LEO|60001779|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ANTONINA|COSTA|60001780|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TEODOMIRO|PRESUTTI|60001781|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ROGERIO|MANCINI|60001782|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ESTERA|MADURO|60001783|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FRASCUELO|ABILA|60001784|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ALAMO|ENDRIZZI|60001785|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
DELMAR|ESPOSITO|60001786|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BALTASAR|BOTERO|60001787|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CONCEPCION|HIDALGO|60001788|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CLEMENTIA|DEL CAMPO|60001789|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CISCO|SAENZ|60001790|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GRANADA|ORTEGA|60001791|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ISABELLA|DI MOZE|60001792|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LUCIANO|SCALETTA|60001793|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
SALVADORA|FERRARO|60001794|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GRAVIELLA|FOLLIERO|60001795|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BONITA|ESTRADA|60001796|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
HEXIQUIO|FOLLIERO|60001797|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
IZABELLA|TOSCANI|60001798|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ISABELITA|LOVATO|60001799|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LILIOSA|DE LUCA|60001800|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
AVRÁN|AVILA|60001801|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MARTIMANA|ROJAS|60001802|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
AMELINA|PICCIO|60001803|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CHOFI|JILANI|60001804|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ADELINA|LO DUCA|60001805|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ARMANDO|COSTA|60001806|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PACIANO|DELLUCCI|60001807|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
DIAGO|TOSCANI|60001808|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
EZECHIEL|ALBERTO|60001809|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
VEGO|ALANIS|60001810|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MANUEL|ROZARIO|60001811|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ARMINIO|BONGIOVANNI|60001812|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GABRELA|RUSSO|60001813|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
APOLONIA|OFFREDI|60001814|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ULISES|ATIENZA|60001815|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ESTEFAN|GELLI|60001816|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
OLALLA|HERNANDEZ|60001817|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PASCUA|DEL CAMPO|60001818|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BASTIEN|SAN MIGUEL|60001819|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JUANITA|ABILA|60001820|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JOSÉ|ROJAS|60001821|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ISRA|SANTOS|60001822|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LUMINOSA|CAMERO|60001823|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FELICE|ESCANDON|60001824|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
DOLORES|PISANO|60001825|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ALUISA|BALDERAS|60001826|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
DAMARIO|COLOMBO|60001827|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LIBERATO|SCUTARI|60001828|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
SANTOS|BALCAZAR|60001829|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
IZABELLA|CUEVA|60001830|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
QUICO|BONGIOVANNI|60001831|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
HURRICANE|RUA|60001832|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CALIDA|PISANO|60001833|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
UGO|CICCONE|60001834|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ÁLVARO|ALEMAN|60001835|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
EVITA|PINTO|60001836|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ROSALIN|MARCO|60001837|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FORTUNATO|MAZZI|60001838|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LINDA|TORREZ|60001839|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ÁNGEL|ALVARO|60001840|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ROCIO|CHE|60001841|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FORTUNA|DURANTE|60001842|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BUENA|DI MOZE|60001843|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
NELIA|LACERTOSA|60001844|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MILAGROS|ZACARIAS|60001845|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JAGO|LOMBARDI|60001846|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
RODRIGUEZ|VERRATTI|60001847|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
NAVARONE|GUCCI|60001848|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CORDERO|CAPUANO|60001849|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ALFONZO|LOMBARDI|60001850|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
IZABELLA|MANCINI|60001851|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ELEANORA|BERRA|60001852|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MAXIMILLIANO|LOPEZ|60001853|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
DIA|GUITERREZ|60001854|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
YSMAEL|ENRIQUE|60001855|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CUARTO|LUCIA|60001856|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ROGELIO|BENCOMO|60001857|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BERNARDO|VERDE|60001858|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TABO|FALLACI|60001859|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ISAIAS|UDINESI|60001860|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FELIPA|RIZZO|60001861|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MARIANNA|SALAMANCA|60001862|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
REBECA|VIOLANTE|60001863|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PRUDENCIA|VARGAS|60001864|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ISOLDA|GENTILE|60001865|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CECHA|RICCI|60001866|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FREDERICIO|ARANDA|60001867|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ARMINIO|DE LA PENA|60001868|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FONZI|MARENO|60001869|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LUIZ|FEMIA|60001870|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CHILANO|DE ROSE|60001871|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PERLA|COLOMBO|60001872|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ELOUERA|LONGO|60001873|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
NICANORA|BERRA|60001874|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ANABELLA|RAMON|60001875|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GABRIELLA|ZACARIAS|60001876|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BAEZ|FERRERA|60001877|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ELISA|SALVADOR|60001878|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
OSMUNDO|MANO|60001879|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MADRONA|MUNOS|60001880|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ROBERTO|MANO|60001881|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ROLANDO|FERNANDEZ|60001882|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ALUISA|NUNEZ|60001883|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TOMI|PRESUTTI|60001884|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
NAVARRO|RIVAS|60001885|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MARGARITA|LORENZO|60001886|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BERNADINA|ALONZO|60001887|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
EZEKYEL|DOMINGO|60001888|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MADRONA|RINALDI|60001889|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ARANZA|SPINA|60001890|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
REYNA|STRINATI|60001891|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CHILANO|VALDEZ|60001892|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FERDINO|ALEGRIA|60001893|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MARISOL|FANUCCI|60001894|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CHILA|RUIZ|60001895|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FRANCISCO|ALEGRIA|60001896|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LUCILIANO|MANUEL|60001897|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BERNARDO|DONINI|60001898|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ROSITA|ZETTICCI|60001899|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
RUY|MANO|60001900|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TUTO|SPINA|60001901|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CASPARO|MINIATI|60001902|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JADIEL|DE TORO|60001903|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BERNARDEL|GUERRA|60001904|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GENOVEVA|DETTI|60001905|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
INIGO|CAFARO|60001906|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ELEÓZAR|OSCURO|60001907|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
NATAL|GUITERREZ|60001908|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ALAMO|VECELLIO|60001909|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ANTONINA|MANNA|60001910|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
SILVANO|PINTO|60001911|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JIMENA|LUCIA|60001912|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CHIQUITA|LORENZO|60001913|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FEDERIGO|SUAREZ|60001914|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CELESTINA|BANDERA|60001915|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ASENCION|GOLINO|60001916|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GABRIELA|SILVERA|60001917|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MARTEZ|JILANI|60001918|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ABAD|ROSIELLO|60001919|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ROGELIO|VIDALES|60001920|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LOURDECITA|CARRERA|60001921|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
SILBANIO|MARINO|60001922|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ESTEFANIA|EXPOSITO|60001923|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BELTRANO|ARMENDAREZ|60001924|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FIGUEROA|FERRI|60001925|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
RAMIRA|ANDOLINI|60001926|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JOSEFINA|JILANI|60001927|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LUCILA|FERRARO|60001928|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LILIOSA|CANALI|60001929|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JACARANDA|PISANO|60001930|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FELICITA|DURAN|60001931|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BARIO|BENEVENTI|60001932|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
YGNOCIO|SOLANO|60001933|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GRAVIELLA|BORRONI|60001934|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
AMADO|PADILLA|60001935|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
SILVIANO|BELMONTE|60001936|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JUSTO|PALMIOTTO|60001937|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MARTES|VEGA|60001938|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ZENOBIO|ALLESSI |60001939|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
COLOMBINA|NUNEZ|60001940|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LUCIO|HIDALGO|60001941|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ZOILO|PEREZ|60001942|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FREDICO|SERRANO|60001943|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
RODOLFO|BARDALES|60001944|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
EZIKIEL|TORREZ|60001945|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FERDO|FERRERA|60001946|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
NATIVIDAD|IADANZA|60001947|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TAVIO|MILANO|60001948|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
DESI|BAILON|60001949|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ELIA|DEFILIPPIS|60001950|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LUCIANA|MARCO|60001951|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JOVITA|OFFREDI|60001952|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
OSVALDO|PIRLO|60001953|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CRISANTA|GUCCI|60001954|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CHECHO|PEREZ|60001955|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
APOLONIA|ABAR|60001956|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BERTO|TREVINO|60001957|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MARCINA|SABBATINI|60001958|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MERCEDES|OFFREDI|60001959|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FRANCISCO|MURILLO|60001960|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
VALENCIO|ABILA|60001961|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
REBECA|ALONZO|60001962|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PASCUALA|PUGLIESI|60001963|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MATHEO|TEODORO|60001964|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TAURINO|ARCURI|60001965|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
RUBÌ|FAUGNO|60001966|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
DELMAR|ZULLO|60001967|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FLORIDA|NAJARRO|60001968|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ALPHONSO|MARINO|60001969|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
SANDIAGO|HIDALGO|60001970|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
EZEQUIEL|BERRA|60001971|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
DURANGO|PEREZ|60001972|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TADDEO|CHE|60001973|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
SERGEO|RIZZO|60001974|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CHEFA|AMAYA|60001975|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
HERCULANO|LETTIERE|60001976|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ISIDRO|COCCI|60001977|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CÉSAR|GUCCI|60001978|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LUZ|ALESI|60001979|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
UGOLINO|VOLTA|60001980|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LON|CONTRERA|60001981|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
SALVADORE|MAROTTA|60001982|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
VALENTINIANO|JILANI|60001983|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
AMADO|CAMERO|60001984|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
AMADO|PALMIOTTO|60001985|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GERALDA|SILVERA|60001986|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BENIAMÍN|CAPONE|60001987|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
HILARINO|PISANO|60001988|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GRACIELA|GRECO|60001989|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BUENA|ALBANO|60001990|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MARIANO|TRINIDAD|60001991|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TIMOTEO|UDINESI|60001992|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CHEFA|PALMERO|60001993|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
OLIVA|VECELLIO|60001994|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JUAN|RAYA|60001995|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
DEMETRIO|RIVERA|60001996|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TOMI|RIVERA|60001997|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
NAZARET|FEMIA|60001998|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LUISETTA|GOLINO|60001999|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ALBIRA|DONNATIELLO|60002000|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ONOFRE|PISANI|60002001|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CURITO|COCIARELLI|60002002|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JUNÍPERO|AVALOS|60002003|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
AMERIGO|SCUTARI|60002004|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TAVO|MADURO|60002005|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
OSMUNDO|ABAR|60002006|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MAURECIO|ALLESSIE|60002007|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ARALUEN|MORETTI|60002008|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
HEXIQUIO|ALAMEDA|60002009|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MARTES|ALLESSIE|60002010|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
DIA|ALBERTO|60002011|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JACINTO|SOLANO|60002012|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ELODIA|DE LUCA|60002013|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ARTEMIO|DE ROSE|60002014|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ORO|SANCHEZ|60002015|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LEDIANA|NAPOLITANO|60002016|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
YSAI|GIRARDI|60002017|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CASIMIRO|CAMARILLO|60002018|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
NEVARA|RUSSO|60002019|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FREDICO|LOGGIA|60002020|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
SANCHO|ROJAS|60002021|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ELISEAO|SANTAROSSA|60002022|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TAMASCIO|GUERRA|60002023|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
